Shipment_ID,Order_ID,Customer_ID,Customer_Name,Email,Phone,City,Country,Region,Postal_Code,Product_ID,Product_Name,Category,Weight_kg,Quantity,Unit_Price,Total_Price,Shipment_Date,Delivery_Date,Delay_Days,Status,Delivery_Mode,Vehicle_ID,Driver_Name,Transport_Type,Route_ID,Fuel_Cost,Distance_km,Delivery_Center,Warehouse_Name,Manager_Name,Order_Priority,Payment_Mode,Insurance,Return_Status,Remarks,Revenue,Delivery_Duration,Fuel_Efficiency,Profit,Delay_Flag,Urgency_Level,Payment_Mode_Code,Priority_Code,Payment_Mode_Encoded
S928517,O77059,C6080,Amit Kumar,,918796522692,Mumbai,Uk,Unknown,0.0,P2403,Tablet,Food,7.867442847541991,3.0,528.0540744930373,33111.50560680302,2020-04-12,2020-09-01,14.0,Pending,Unknown,V886,Mr. Rao,Van,R570,4839.546420163297,906.3141667727936,Warehouse B,North Hub,Mr. Khan,Unknown,Online,Unknown,Unknown,No Remarks,1584.162223479112,142 days,0.18727254335174093,28271.95918663972,Yes,,0.0,0.0,4
S753917,O74915,C1150,Not Provided,,917809894023,Bangalore,Unknown,South,110001.0,P5715,Headphones,Accessories,73.09581474463738,19.0,4682.214831470374,132639.4732006878,2021-05-14,2023-11-11,9.0,In Transit,Road,V255,Mr. Rao,Cargo,R168,4527.669155469163,523.8880632416447,Warehouse A,Central,Mr. Khan,High,Upi,Unknown,Pending,No Remarks,88962.0817979371,911 days,0.11570811498203619,128111.80404521863,Yes,Urgent,4.0,3.0,6
S443753,O23720,C5744,Li Wei,Amit@Gmail.Com,917055361087,Bangalore,Unknown,West,400001.0,P1337,Mobile,Clothing,5.000115246598537,9.0,4217.694349370825,90097.76479821977,2020-11-01,2021-04-30,11.0,In Transit,Ship,V353,Mrs. Patel,Cargo,R644,5941.073292704843,1134.7870626084311,Warehouse A,North Hub,Mr. Patel,High,Credit,Yes,Not Returned,Handle With Care,37959.249144337424,180 days,0.19100708015197487,84156.69150551493,Yes,Urgent,2.0,3.0,2
S562786,O38388,C4301,Jane Smith,John@Example.Com,919353868829,Mumbai,Uk,North,110001.0,P2310,Unknown,Food,76.19811233738129,15.0,3887.72519106764,3103.032580151137,2022-07-27,2025-03-06,4.0,Cancelled,Road,V256,Ms. Sharma,Truck,R621,6663.056267014754,1070.479318614681,Warehouse B,Central,Mr. Khan,Medium,Upi,No,Unknown,Handle With Care,58315.8778660146,953 days,0.16065890421998302,-3560.0236868636166,Yes,Normal,4.0,2.0,6
S181026,O35487,C3669,Jane Smith,Amit@Gmail.Com,918034633390,Mumbai,India,South,0.0,P5924,Mobile,Unknown,96.58038729091864,10.0,1937.4876677627856,72897.15579025428,2021-02-26,2023-05-25,12.0,Delayed,Rail,V264,Mr. Rao,Van,R682,7089.92075935827,433.1428677108873,Hub C,Unknown,Unknown,Low,Unknown,No,Returned,Handle With Care,19374.876677627857,818 days,0.06109276568982308,65807.23503089602,Yes,Low Priority,0.0,1.0,5
S780779,O88813,C2987,Michael Brown,John@Example.Com,918690120348,Bangalore,Unknown,South,560001.0,P6503,Charger,Electronics,35.996956006012134,13.0,4221.339973902669,92774.50402594823,2020-11-30,2021-01-05,14.0,In Transit,Road,V142,Mrs. Patel,Cargo,R333,8565.430963853194,1861.9599008559655,Hub C,South Hub,Mr. Khan,Medium,Cash,Unknown,Not Returned,No Remarks,54877.4196607347,36 days,0.21738076095804001,84209.07306209503,Yes,Normal,1.0,2.0,1
S625023,O55740,C2998,Michael Brown,,918673879674,Bangalore,Usa,South,400001.0,P6584,Laptop,Food,20.000294810704947,3.0,405.8528002700663,34984.629437934826,2023-08-05,2023-08-20,5.0,Unknown,Rail,V489,Mr. Lee,Truck,R721,3732.107672092139,796.7421056073109,Unknown,South Hub,Ms. Verma,High,Credit,No,Unknown,No Remarks,1217.558400810199,15 days,0.2134831509726177,31252.521765842685,Yes,Urgent,2.0,3.0,2
S364718,O69035,C6792,Li Wei,John@Example.Com,917107697884,Mumbai,Unknown,West,560001.0,P8573,Unknown,Furniture,12.39962747086102,12.0,3608.377160774864,131384.30717858748,2023-04-15,2023-10-02,13.0,Pending,Road,V349,Mrs. Patel,Van,R347,6919.232083134686,23.390088553611708,Unknown,North Hub,Mr. Patel,High,Cash,No,Not Returned,Check Packaging,43300.52592929837,170 days,0.003380445730476939,124465.07509545279,Yes,Urgent,1.0,3.0,1
S958705,O26665,C1355,Amit Kumar,John@Example.Com,918587771672,Delhi,Unknown,West,400001.0,P3623,Headphones,Clothing,49.770102556071386,9.0,1131.194486882145,10057.478730660614,2020-04-11,2020-06-09,1.0,In Transit,Ship,V942,Mr. Rao,Bike,R164,4457.789666068535,632.8260178130992,Warehouse A,South Hub,Mr. Khan,Unknown,Card,Yes,Not Returned,Handle With Care,10180.750381939304,59 days,0.14195959549863832,5599.689064592079,Yes,,0.0,0.0,0
S368709,O24868,C4776,Fatima Noor,John@Example.Com,919165539530,Mumbai,Unknown,East,110001.0,P3291,Tablet,Accessories,45.87896342959508,11.0,2903.3773002817984,52705.98887664019,2023-12-29,2025-01-06,11.0,In Transit,Air,V992,Ms. Sharma,Van,R801,4988.932744170654,65.59446973231886,Warehouse B,Central,Unknown,Low,Credit,Yes,Not Returned,No Remarks,31937.15030309978,374 days,0.013147996394411826,47717.05613246954,Yes,Low Priority,2.0,1.0,2
S236322,O35122,C4743,Jane Smith,,918897193904,Chennai,India,Unknown,0.0,P3181,Unknown,Food,52.71326494740767,11.0,2903.3773002817984,133645.41925306083,2020-03-12,2023-10-18,7.0,Delayed,Air,V429,Ms. Sharma,Van,R794,8916.361692792909,182.9656144420159,Warehouse B,Unknown,Ms. Verma,Unknown,Debit,No,Returned,Handle With Care,31937.15030309978,1315 days,0.020520210007845117,124729.05756026792,Yes,,3.0,0.0,3
S860650,O79590,C5103,Li Wei,,916806991506,Chennai,India,North,560001.0,P9436,Charger,Accessories,18.893018324789946,9.0,524.0510366881534,18874.57944789831,2021-05-10,2024-01-16,5.0,Delivered,Rail,V792,Ms. Sharma,Truck,R112,4582.846229073827,151.0244465801482,Hub C,South Hub,Mr. Khan,Low,Online,Unknown,Pending,Delayed Delivery,4716.459330193381,981 days,0.03295429063756075,14291.733218824484,Yes,Low Priority,0.0,1.0,4
S489888,O46031,C3525,Li Wei,,919872692909,Delhi,Unknown,West,110001.0,P5233,Charger,Unknown,73.03621322007824,16.0,3619.965368561621,72713.96427958044,2020-10-18,2025-08-08,2.0,Pending,Rail,V208,Mr. Lee,Bike,R346,8170.9595009805425,531.0631365028049,Unknown,North Hub,Unknown,Unknown,Cash,No,Pending,Handle With Care,57919.44589698593,1755 days,0.06499397487395153,64543.0047785999,Yes,,1.0,0.0,1
S409277,O29600,C3466,Not Provided,,917539204182,Unknown,Uk,West,560001.0,P9048,Mobile,Electronics,73.03621322007824,13.0,528.0540744930373,105894.7434817643,2021-11-22,2022-08-27,2.0,Cancelled,Air,V299,Mr. Rao,Truck,R956,8408.905679026246,168.366458425427,Hub C,Central,Unknown,High,Unknown,No,Unknown,Check Packaging,6864.702968409485,278 days,0.020022398258714193,97485.83780273805,Yes,Urgent,0.0,3.0,5
S577585,O36082,C3239,John Doe,John@Example.Com,917567784903,Bangalore,Usa,East,110001.0,P3222,Laptop,Clothing,31.44274101070839,10.0,1400.4722109570012,144272.0612889226,2022-11-20,2025-06-16,2.0,In Transit,Air,V957,Mr. Rao,Cargo,R511,9983.976999460425,1070.479318614681,Warehouse A,North Hub,Unknown,High,Online,Unknown,Unknown,No Remarks,14004.722109570012,939 days,0.10721973004069763,134288.08428946216,Yes,Urgent,0.0,3.0,4
S583521,O65529,C9915,Li Wei,John@Example.Com,916729348936,Mumbai,Usa,North,560001.0,P1031,Tablet,Unknown,43.04033132667569,3.0,795.7657041279592,54617.57490162202,2020-03-13,2021-08-06,12.0,Delayed,Rail,V530,Mr. Lee,Cargo,R392,5468.34161852126,1267.0122150755228,Unknown,North Hub,Mr. Patel,High,Debit,No,Pending,Delayed Delivery,2387.297112383878,511 days,0.23169953588564318,49149.23328310076,Yes,Urgent,3.0,3.0,3
S360199,O64261,C3318,John Doe,John@Example.Com,918969736456,Bangalore,Uk,East,110001.0,P6933,Unknown,Clothing,1.0494506537984387,5.0,3014.228372520391,188993.68719476004,2020-01-21,2021-05-27,0.0,Delivered,Ship,V769,Mrs. Patel,Cargo,R110,2868.259479580986,1000.2208819211336,Warehouse B,Central,Unknown,Low,Debit,Yes,Returned,No Remarks,15071.141862601955,492 days,0.3487205007223588,186125.42771517904,No,Low Priority,3.0,1.0,3
S564234,O85254,C3597,Michael Brown,,919936516710,Bangalore,Uk,Unknown,110001.0,P2371,Mobile,Furniture,45.87896342959508,2.0,1400.4722109570012,18874.57944789831,2021-09-27,2022-07-21,0.0,Unknown,Air,V231,Ms. Sharma,Cargo,R533,4713.974381356493,173.60676437137283,Warehouse B,Unknown,Unknown,Unknown,Upi,Yes,Returned,No Remarks,2800.9444219140023,297 days,0.036828109430967204,14160.605066541819,No,,4.0,0.0,6
S625066,O41955,C2792,Michael Brown,John@Example.Com,918933818726,Delhi,Unknown,North,600001.0,P4919,Laptop,Unknown,16.023854724022435,6.0,3014.228372520391,7967.942200681889,2021-04-27,2023-04-20,7.0,Unknown,Air,V291,Unknown,Truck,R983,5527.842773988052,642.5127504541197,Warehouse B,Central,Mr. Khan,Unknown,Unknown,No,Not Returned,Check Packaging,18085.370235122347,723 days,0.11623209572413003,2440.099426693837,Yes,,0.0,0.0,5
S917744,O52204,C3447,Not Provided,,919178602187,Mumbai,Usa,South,560001.0,P6179,Unknown,Accessories,32.8703679109448,10.0,2935.617099354375,133645.41925306083,2023-01-01,2025-05-13,11.0,Delayed,Ship,V790,Unknown,Van,R796,5719.099566952399,174.41347662778423,Unknown,South Hub,Unknown,Low,Upi,No,Pending,Delayed Delivery,29356.17099354375,863 days,0.03049666727881884,127926.31968610843,Yes,Low Priority,4.0,1.0,6
S351626,O94116,C7990,Fatima Noor,,916892637143,Unknown,India,North,0.0,P8262,Charger,Electronics,43.47852935489052,16.0,1131.194486882145,105894.7434817643,2023-06-12,2023-10-21,0.0,Cancelled,Ship,V918,Ms. Sharma,Cargo,R945,1274.6931179776243,731.0664400538368,Unknown,South Hub,Unknown,High,Card,No,Unknown,No Remarks,18099.11179011432,131 days,0.5735234855693869,104620.05036378666,No,Urgent,0.0,3.0,0
S359882,O36974,C5173,Li Wei,Amit@Gmail.Com,916922339330,Delhi,Usa,West,0.0,P5577,Laptop,Food,14.521960384988883,10.0,1931.0364529917215,171743.22888578053,2021-08-24,2025-03-19,1.0,Pending,Rail,V796,Ms. Sharma,Cargo,R750,9138.029149244574,92.2567103786578,Warehouse B,Central,Mr. Khan,High,Debit,No,Unknown,No Remarks,19310.364529917213,1303 days,0.010095908961538442,162605.19973653596,Yes,Urgent,3.0,3.0,3
S332728,O27144,C1764,Michael Brown,,916021041927,Chennai,India,West,400001.0,P4109,Mobile,Electronics,76.19811233738129,13.0,2847.357221366099,62335.441039422105,2022-12-23,2023-12-12,3.0,Delayed,Unknown,V101,Mr. Lee,Van,R508,8553.133890518824,558.3356878130787,Hub C,North Hub,Ms. Verma,Medium,Card,Yes,Unknown,No Remarks,37015.643877759285,354 days,0.0652784926507459,53782.30714890328,Yes,Normal,0.0,2.0,0
S319257,O89468,C2293,Li Wei,,918146531526,Chennai,Uk,South,0.0,P3758,Unknown,Unknown,17.467150306885507,17.0,4662.325816717454,65957.74184791233,2022-01-05,2025-10-18,10.0,Delayed,Ship,V863,Mr. Lee,Cargo,R925,8481.274237271986,1165.5978107586586,Warehouse A,Central,Mr. Khan,High,Unknown,Yes,Returned,Handle With Care,79259.5388841967,1382 days,0.13743192097672047,57476.46761064034,Yes,Urgent,0.0,3.0,5
S610165,O37022,C7992,Amit Kumar,,916895681833,Bangalore,Uk,East,600001.0,P7449,Mobile,Accessories,31.51525207089639,12.0,2814.938437455917,133645.41925306083,2021-11-07,2023-01-08,13.0,Delivered,Unknown,V560,Mrs. Patel,Truck,R611,4839.546420163297,1003.3030524525524,Warehouse B,Central,Mr. Patel,Medium,Credit,No,Not Returned,No Remarks,33779.261249471005,427 days,0.20731344744880012,128805.87283289753,Yes,Normal,2.0,2.0,2
S220015,O73055,C2056,Michael Brown,,917002660333,Bangalore,Uk,South,110001.0,P4358,Tablet,Accessories,32.85574054166133,11.0,4624.872973105552,183930.7372013707,2023-12-17,2024-11-10,4.0,Pending,Rail,V623,Mr. Lee,Cargo,R530,9984.617643071222,433.1428677108873,Warehouse B,North Hub,Ms. Verma,Medium,Debit,No,Not Returned,Handle With Care,50873.60270416107,329 days,0.043381016999831205,173946.11955829948,Yes,Normal,3.0,2.0,3
S749402,O20214,C6750,Jane Smith,,918223296497,Bangalore,Usa,South,600001.0,P5916,Headphones,Clothing,81.638412131256,13.0,1400.4722109570012,167175.08618281968,2021-12-28,2022-10-28,10.0,Unknown,Rail,V465,Mrs. Patel,Cargo,R847,1274.6931179776243,1463.6602901953722,Warehouse B,Unknown,Mr. Khan,Medium,Cash,Yes,Unknown,Handle With Care,18206.138742441013,304 days,1.1482452282456466,165900.39306484206,Yes,Normal,1.0,2.0,1
S834442,O34633,C3365,Fatima Noor,,918352395654,Unknown,Uk,North,0.0,P6361,Headphones,Food,16.023854724022435,12.0,2835.8378992808434,18639.484645313456,2020-01-04,2024-07-07,5.0,Delivered,Air,V786,Unknown,Truck,R223,7342.820680526852,709.6553950141215,Unknown,South Hub,Unknown,Medium,Cash,No,Returned,No Remarks,34030.05479137012,1646 days,0.09664615627835314,11296.663964786603,Yes,Normal,1.0,2.0,1
S764888,O11448,C2706,Not Provided,Amit@Gmail.Com,919193971165,Chennai,India,East,110001.0,P4330,Tablet,Clothing,56.34708115816488,18.0,4662.325816717454,141034.91640095037,2021-08-04,2024-07-31,12.0,Delayed,Rail,V791,Ms. Sharma,Cargo,R135,5513.37518466548,1097.1244178130758,Hub C,South Hub,Mr. Khan,Medium,Debit,Unknown,Unknown,Check Packaging,83921.86470091416,1092 days,0.19899324480302766,135521.54121628488,Yes,Normal,3.0,2.0,3
S299461,O34738,C4143,Fatima Noor,,918581805309,Delhi,Uk,West,0.0,P7924,Mobile,Food,96.58038729091864,13.0,2551.014181742006,72713.96427958044,2022-02-09,2022-02-11,-1.0,In Transit,Unknown,V455,Unknown,Truck,R402,5513.37518466548,906.3141667727936,Warehouse B,North Hub,Ms. Verma,Low,Online,Unknown,Returned,Delayed Delivery,33163.184362646076,2 days,0.16438463489543628,67200.58909491496,No,Low Priority,0.0,1.0,4
S624782,O41312,C8874,Li Wei,,919543691785,Mumbai,Usa,South,0.0,P1079,Tablet,Unknown,26.248608169201685,6.0,247.931337549312,181861.21559136725,2020-05-04,2022-05-10,3.0,Delayed,Rail,V903,Unknown,Cargo,R823,1209.5034005447242,149.4238239751592,Warehouse B,Unknown,Mr. Patel,Low,Credit,No,Unknown,Check Packaging,1487.5880252958718,736 days,0.12354146661172112,180651.71219082252,Yes,Low Priority,2.0,1.0,2
S530318,O41056,C3548,John Doe,Amit@Gmail.Com,918905664719,Delhi,India,Unknown,400001.0,P6436,Charger,Electronics,60.31094366844928,15.0,473.0606673630325,147443.16319598138,2021-06-30,2021-12-19,3.0,In Transit,Air,V600,Unknown,Bike,R594,8813.090633228108,1666.8263383197436,Unknown,Central,Unknown,Medium,Card,No,Returned,Check Packaging,7095.910010445487,172 days,0.18913073831730345,138630.07256275328,Yes,Normal,0.0,2.0,0
S147804,O87279,C7868,Fatima Noor,John@Example.Com,918800506911,Bangalore,Usa,East,0.0,P4001,Unknown,Food,51.66632662215436,11.0,802.3631791511527,17051.123447644695,2020-01-28,2022-12-08,9.0,Cancelled,Air,V114,Unknown,Truck,R516,178.809622859355,1045.618889312698,Hub C,North Hub,Mr. Patel,High,Unknown,No,Returned,Check Packaging,8825.99497066268,1045 days,5.847665649041399,16872.31382478534,Yes,Urgent,0.0,3.0,5
S150034,O65193,C1307,Li Wei,,917492992588,Unknown,Uk,East,110001.0,P7451,Charger,Food,20.000294810704947,11.0,3619.965368561621,49172.273018740205,2022-03-28,2025-02-10,8.0,In Transit,Rail,V532,Ms. Sharma,Truck,R258,3087.753105059869,433.1428677108873,Warehouse B,Central,Ms. Verma,Unknown,Cash,Yes,Unknown,Handle With Care,39819.61905417783,1050 days,0.14027768832977627,46084.519913680335,Yes,,1.0,0.0,1
S630404,O29353,C7558,Not Provided,,916415929405,Mumbai,Usa,South,0.0,P4732,Unknown,Accessories,71.467856328688,4.0,4232.453207992935,191096.88251139285,2024-11-14,2025-03-18,-1.0,In Transit,Rail,V529,Unknown,Bike,R428,9768.548903378454,1513.8522225386318,Hub C,North Hub,Mr. Khan,Low,Online,Yes,Unknown,Delayed Delivery,16929.81283197174,124 days,0.15497206775666197,181328.3336080144,No,Low Priority,0.0,1.0,4
S667033,O28345,C2396,Amit Kumar,Amit@Gmail.Com,919008183143,Bangalore,India,East,0.0,P6366,Charger,Accessories,52.71326494740767,19.0,2421.167471465411,190358.3469061544,2020-03-29,2023-10-04,12.0,Unknown,Unknown,V888,Mr. Rao,Cargo,R785,3732.107672092139,1314.8118919004055,Warehouse B,North Hub,Mr. Patel,Medium,Upi,No,Not Returned,No Remarks,46002.18195784281,1284 days,0.35229741674718357,186626.23923406226,Yes,Normal,4.0,2.0,6
S150139,O26847,C8765,Jane Smith,,916259484076,Chennai,Uk,East,400001.0,P8424,Unknown,Electronics,20.27221031265016,14.0,307.5872965880739,131243.56931081213,2020-04-16,2025-10-02,0.0,Delayed,Unknown,V307,Mr. Lee,Van,R662,9938.558586707504,1114.660510613214,Warehouse A,Unknown,Mr. Khan,Unknown,Online,No,Pending,No Remarks,4306.222152233035,1995 days,0.11215514814231067,121305.01072410464,No,,0.0,0.0,4
S202335,O62410,C9520,Jane Smith,Amit@Gmail.Com,917288492596,Unknown,Uk,North,400001.0,P5043,Unknown,Furniture,26.248608169201685,15.0,1242.7503282923385,79017.03622621998,2021-11-15,2024-10-25,5.0,Unknown,Rail,V200,Ms. Sharma,Truck,R693,1104.4280670263602,107.63480635290377,Warehouse A,South Hub,Mr. Patel,High,Online,Unknown,Returned,Check Packaging,18641.254924385077,1075 days,0.0974575072532404,77912.60815919362,Yes,Urgent,0.0,3.0,4
S913107,O26632,C9055,Not Provided,John@Example.Com,918139747397,Chennai,Usa,Unknown,110001.0,P9240,Tablet,Clothing,33.4243534728386,5.0,4539.137138587447,33111.50560680302,2024-09-03,2025-02-17,5.0,Delivered,Unknown,V914,Mrs. Patel,Cargo,R181,8641.039994658273,465.7087814227343,Warehouse B,Unknown,Mr. Khan,Medium,Card,Yes,Returned,No Remarks,22695.685692937237,167 days,0.053894992004507175,24470.465612144744,Yes,Normal,0.0,2.0,0
S889323,O50004,C1319,Jane Smith,,919453188216,Bangalore,Uk,Unknown,0.0,P6628,Tablet,Clothing,96.58038729091864,5.0,2473.7388485041297,40153.38223915544,2022-02-03,2024-04-13,7.0,Delivered,Ship,V877,Mr. Rao,Cargo,R338,5513.37518466548,1800.3713819788738,Unknown,South Hub,Unknown,Low,Upi,No,Unknown,Delayed Delivery,12368.694242520649,800 days,0.32654613946576716,34640.007054489965,Yes,Low Priority,4.0,1.0,6
S776615,O70823,C4582,Li Wei,Amit@Gmail.Com,916102150970,Unknown,Unknown,North,0.0,P9346,Charger,Clothing,51.66632662215436,3.0,1274.3561221595528,62335.441039422105,2020-02-27,2022-02-03,13.0,Cancelled,Unknown,V275,Ms. Sharma,Cargo,R377,7599.699296509487,151.0244465801482,Warehouse A,North Hub,Ms. Verma,High,Online,No,Pending,Check Packaging,3823.0683664786584,707 days,0.019872423985184934,54735.74174291262,Yes,Urgent,0.0,3.0,4
S928818,O16545,C7162,John Doe,,916071245277,Mumbai,Uk,South,0.0,P3783,Laptop,Accessories,61.37936302487676,5.0,3437.707851730763,94641.0785219888,2023-02-05,2023-04-06,4.0,In Transit,Road,V125,Ms. Sharma,Cargo,R839,666.2038034756613,494.64818993831005,Warehouse A,North Hub,Mr. Patel,Unknown,Upi,No,Pending,Check Packaging,17188.539258653815,60 days,0.7424877903093228,93974.87471851315,Yes,,4.0,0.0,6
S401060,O48384,C2072,Fatima Noor,Amit@Gmail.Com,919391445428,Mumbai,India,Unknown,560001.0,P2269,Mobile,Accessories,59.44524960177323,5.0,2551.014181742006,72897.15579025428,2021-10-14,2023-10-16,9.0,Pending,Unknown,V590,Mr. Lee,Cargo,R577,4839.546420163297,1035.526119803062,Warehouse B,Central,Mr. Khan,High,Upi,Yes,Pending,Handle With Care,12755.07090871003,732 days,0.2139717299721905,68057.60937009098,Yes,Urgent,4.0,3.0,6
S826755,O95746,C9415,Michael Brown,Amit@Gmail.Com,917566565849,Mumbai,Usa,North,560001.0,P8837,Headphones,Unknown,77.62571592443089,17.0,1206.7690414433216,60987.13870572674,2021-04-02,2023-07-04,13.0,Unknown,Unknown,V780,Mr. Rao,Bike,R868,6730.004134188153,151.0244465801482,Hub C,Central,Mr. Patel,Unknown,Card,No,Returned,Delayed Delivery,20515.073704536466,823 days,0.022440468619172167,54257.13457153859,Yes,,0.0,0.0,0
S518828,O77444,C1536,Li Wei,,919966125749,Unknown,Usa,Unknown,0.0,P7716,Headphones,Electronics,73.03621322007824,3.0,523.4605678022331,147017.13630754218,2020-05-02,2021-11-07,5.0,Delayed,Ship,V809,Mr. Lee,Van,R614,7015.422873397185,1314.8118919004055,Warehouse A,South Hub,Mr. Patel,Medium,Upi,Yes,Not Returned,No Remarks,1570.3817034066992,554 days,0.18741733971393718,140001.713434145,Yes,Normal,4.0,2.0,6
S566006,O37584,C8664,Jane Smith,,919139582495,Mumbai,Unknown,Unknown,600001.0,P7999,Headphones,Clothing,59.99104789170297,14.0,3545.305278534692,7967.942200681889,2020-08-02,2022-06-23,13.0,In Transit,Air,V626,Mr. Lee,Cargo,R619,4600.327884455801,643.2002564090315,Warehouse A,South Hub,Unknown,Low,Credit,Unknown,Returned,Delayed Delivery,49634.27389948569,690 days,0.13981617670826507,3367.614316226088,Yes,Low Priority,2.0,1.0,2
S834250,O53223,C5462,Li Wei,,917794873706,Mumbai,Uk,North,0.0,P2172,Unknown,Unknown,77.2413994952516,7.0,2551.014181742006,3103.032580151137,2023-04-24,2025-07-11,12.0,Unknown,Ship,V197,Ms. Sharma,Cargo,R894,2321.3171458743936,1010.9860429469974,Hub C,Central,Mr. Khan,High,Unknown,Yes,Returned,Delayed Delivery,17857.099272194042,809 days,0.4355225845566997,781.7154342767435,Yes,Urgent,0.0,3.0,5
S481922,O85569,C8924,Michael Brown,Amit@Gmail.Com,916827684089,Mumbai,Usa,West,560001.0,P4722,Charger,Accessories,54.49826027424572,8.0,387.87907251889214,3103.032580151137,2021-03-29,2021-09-29,3.0,In Transit,Ship,V479,Ms. Sharma,Truck,R432,2556.84184777188,1601.3773331675338,Warehouse A,Unknown,Ms. Verma,Unknown,Cash,No,Not Returned,No Remarks,3103.032580151137,184 days,0.626310670940805,546.190732379257,Yes,,1.0,0.0,1
S757676,O12383,C5268,Michael Brown,,917961161354,Mumbai,Uk,Unknown,600001.0,P7227,Unknown,Clothing,12.028971422750406,11.0,3608.377160774864,193935.3855746779,2020-03-13,2025-01-28,1.0,Delayed,Unknown,V215,Mrs. Patel,Bike,R736,7464.945846238535,1070.479318614681,Unknown,Central,Mr. Khan,Low,Upi,Yes,Not Returned,Delayed Delivery,39692.148768523504,1782 days,0.1434008150446367,186470.43972843938,Yes,Low Priority,4.0,1.0,6
S187022,O66641,C3135,Amit Kumar,John@Example.Com,916768874548,Mumbai,Uk,South,0.0,P2477,Mobile,Food,20.000294810704947,16.0,4318.381124021914,10057.478730660614,2020-08-14,2025-06-16,11.0,Delayed,Road,V910,Mrs. Patel,Van,R884,8916.361692792909,1010.9860429469974,Hub C,North Hub,Ms. Verma,Unknown,Credit,Yes,Pending,No Remarks,69094.09798435062,1767 days,0.11338549038047402,1141.1170378677052,Yes,,2.0,0.0,2
S143718,O31441,C4780,Michael Brown,,917118062561,Bangalore,Usa,Unknown,600001.0,P3906,Mobile,Food,78.62500815860486,5.0,3191.0231972650536,12926.827000405874,2021-04-12,2022-01-16,13.0,Delivered,Rail,V815,Ms. Sharma,Bike,R583,2321.3171458743936,1045.618889312698,Unknown,South Hub,Unknown,Unknown,Cash,No,Returned,No Remarks,15955.115986325269,279 days,0.45044206526068387,10605.50985453148,Yes,,1.0,0.0,1
